loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.0755670166015623,1.474947214126587,1.318635801850553e-05,1.0221465076660987,10200,,,,,,,,,
3.0795465087890626,1.4762753248214722,1.3119551057220164e-05,1.0321675518589037,10300,,,,,,,,,
3.07888916015625,1.680841326713562,1.3052744095934797e-05,1.0421885960517085,10400,,,,,,,,,
3.1891107177734375,1.3886878490447998,1.2985937134649431e-05,1.0522096402445136,10500,,,,,,,,,
,,,1.0522096402445136,10500,0.7593231797218323,12.1673,197.415,24.739,,,,,
3.080035400390625,1.9079557657241821,1.2919130173364065e-05,1.0622306844373184,10600,,,,,,,,,
3.0475848388671873,1.6533534526824951,1.2852323212078698e-05,1.0722517286301232,10700,,,,,,,,,
2.9786993408203126,1.5808775424957275,1.2785516250793332e-05,1.0822727728229282,10800,,,,,,,,,
3.0702420043945313,1.118868350982666,1.2718709289507967e-05,1.092293817015733,10900,,,,,,,,,
2.9857827758789064,1.5606893301010132,1.2651902328222603e-05,1.1023148612085378,11000,,,,,,,,,
,,,1.1023148612085378,11000,0.7584144473075867,12.3697,194.184,24.334,,,,,
3.0591494750976564,1.364524245262146,1.2585095366937236e-05,1.1123359054013429,11100,,,,,,,,,
3.06869873046875,1.5565776824951172,1.251828840565187e-05,1.1223569495941477,11200,,,,,,,,,
3.213423767089844,1.4245089292526245,1.2451481444366504e-05,1.1323779937869527,11300,,,,,,,,,
3.0147055053710936,1.6744014024734497,1.2384674483081139e-05,1.1423990379797575,11400,,,,,,,,,
3.073934326171875,1.2419499158859253,1.2317867521795773e-05,1.1524200821725623,11500,,,,,,,,,
,,,1.1524200821725623,11500,0.7516694068908691,11.9684,200.695,25.149,,,,,
3.111097717285156,2.0120277404785156,1.2251060560510406e-05,1.1624411263653673,11600,,,,,,,,,
3.075511474609375,1.4531316757202148,1.218425359922504e-05,1.1724621705581721,11700,,,,,,,,,
3.031888732910156,1.7354058027267456,1.2117446637939674e-05,1.182483214750977,11800,,,,,,,,,
3.0797964477539064,1.7407596111297607,1.2050639676654307e-05,1.192504258943782,11900,,,,,,,,,
3.011368713378906,1.265297293663025,1.1983832715368941e-05,1.2025253031365868,12000,,,,,,,,,
,,,1.2025253031365868,12000,0.7515769600868225,12.378,194.054,24.317,,,,,
3.107860107421875,1.1441774368286133,1.1917025754083575e-05,1.2125463473293918,12100,,,,,,,,,
2.924272155761719,1.6084635257720947,1.1850218792798212e-05,1.2225673915221966,12200,,,,,,,,,
3.0582269287109374,1.4094901084899902,1.1783411831512845e-05,1.2325884357150014,12300,,,,,,,,,
3.019156799316406,1.4081695079803467,1.1716604870227479e-05,1.2426094799078065,12400,,,,,,,,,
3.0710873413085937,1.5231765508651733,1.1649797908942113e-05,1.2526305241006113,12500,,,,,,,,,
,,,1.2526305241006113,12500,0.7467713952064514,12.0833,198.786,24.91,,,,,
3.009180603027344,1.2129608392715454,1.1582990947656746e-05,1.2626515682934163,12600,,,,,,,,,
2.995489501953125,1.6572608947753906,1.1516183986371382e-05,1.272672612486221,12700,,,,,,,,,
3.0195172119140623,1.9835705757141113,1.1449377025086015e-05,1.282693656679026,12800,,,,,,,,,
3.0034329223632814,1.4626648426055908,1.1382570063800649e-05,1.292714700871831,12900,,,,,,,,,
2.941145935058594,1.3098214864730835,1.1315763102515283e-05,1.3027357450646357,13000,,,,,,,,,
,,,1.3027357450646357,13000,0.7467399835586548,11.9418,201.142,25.206,,,,,
3.0052252197265625,1.4300055503845215,1.1248956141229916e-05,1.3127567892574405,13100,,,,,,,,,
3.079716796875,1.2844661474227905,1.118214917994455e-05,1.3227778334502456,13200,,,,,,,,,
2.9607723999023436,1.8297371864318848,1.1115342218659184e-05,1.3327988776430504,13300,,,,,,,,,
2.9608447265625,1.2734483480453491,1.104853525737382e-05,1.3428199218358552,13400,,,,,,,,,
2.967550964355469,1.4460269212722778,1.0981728296088454e-05,1.3528409660286602,13500,,,,,,,,,
,,,1.3528409660286602,13500,0.7426470518112183,12.2287,196.424,24.614,,,,,
2.992240295410156,1.5133367776870728,1.0914921334803088e-05,1.362862010221465,13600,,,,,,,,,
3.0186102294921877,1.9319798946380615,1.0848114373517722e-05,1.3728830544142698,13700,,,,,,,,,
3.1326324462890627,1.3464707136154175,1.0781307412232355e-05,1.3829040986070749,13800,,,,,,,,,
2.968525085449219,1.374351143836975,1.0714500450946989e-05,1.3929251427998797,13900,,,,,,,,,
2.913224182128906,1.5733516216278076,1.0647693489661624e-05,1.4029461869926847,14000,,,,,,,,,
,,,1.4029461869926847,14000,0.7404384613037109,11.9789,200.519,25.127,,,,,
3.157176208496094,1.1951897144317627,1.0580886528376258e-05,1.4129672311854895,14100,,,,,,,,,
2.905460205078125,1.4426854848861694,1.0514079567090892e-05,1.4229882753782945,14200,,,,,,,,,
2.91215087890625,1.6058261394500732,1.0447272605805525e-05,1.4330093195710993,14300,,,,,,,,,
2.9055316162109377,1.6065542697906494,1.0380465644520159e-05,1.4430303637639041,14400,,,,,,,,,
2.9380938720703127,1.4880192279815674,1.0313658683234793e-05,1.4530514079567092,14500,,,,,,,,,
,,,1.4530514079567092,14500,0.7384603023529053,12.1542,197.627,24.765,,,,,
3.0769366455078124,1.7538000345230103,1.024685172194943e-05,1.463072452149514,14600,,,,,,,,,
3.06591796875,1.377420425415039,1.0180044760664063e-05,1.4730934963423188,14700,,,,,,,,,
2.9768032836914062,1.3047693967819214,1.0113237799378697e-05,1.4831145405351238,14800,,,,,,,,,
2.958323974609375,1.137485146522522,1.004643083809333e-05,1.4931355847279286,14900,,,,,,,,,
2.84896240234375,1.640421986579895,9.979623876807964e-06,1.5031566289207334,15000,,,,,,,,,
,,,1.5031566289207334,15000,0.735510528087616,12.0653,199.083,24.947,,,,,
2.96892822265625,1.3723053932189941,9.912816915522598e-06,1.5131776731135385,15100,,,,,,,,,
2.9970172119140623,1.404455304145813,9.846009954237232e-06,1.5231987173063435,15200,,,,,,,,,
3.0152862548828123,1.4001661539077759,9.779202992951867e-06,1.533219761499148,15300,,,,,,,,,
2.7954983520507812,1.4341850280761719,9.7123960316665e-06,1.543240805691953,15400,,,,,,,,,
2.9534683227539062,1.7517404556274414,9.645589070381134e-06,1.5532618498847581,15500,,,,,,,,,
,,,1.5532618498847581,15500,0.7347950339317322,12.1173,198.229,24.841,,,,,
3.073036804199219,1.7076367139816284,9.57878210909577e-06,1.563282894077563,15600,,,,,,,,,
2.978177185058594,1.4799305200576782,9.511975147810403e-06,1.5733039382703677,15700,,,,,,,,,
2.8586074829101564,1.9185103178024292,9.445168186525037e-06,1.5833249824631728,15800,,,,,,,,,
2.8910263061523436,1.5443793535232544,9.37836122523967e-06,1.5933460266559776,15900,,,,,,,,,
3.0057644653320312,1.3537931442260742,9.311554263954304e-06,1.6033670708487824,16000,,,,,,,,,
,,,1.6033670708487824,16000,0.7306968569755554,12.0751,198.922,24.927,,,,,
2.8927377319335936,1.5215752124786377,9.24474730266894e-06,1.6133881150415874,16100,,,,,,,,,
2.822216796875,1.5646897554397583,9.177940341383573e-06,1.6234091592343922,16200,,,,,,,,,
2.923417663574219,1.297444462776184,9.111133380098207e-06,1.633430203427197,16300,,,,,,,,,
2.795271301269531,1.4900497198104858,9.04432641881284e-06,1.643451247620002,16400,,,,,,,,,
2.941978759765625,1.7042617797851562,8.977519457527474e-06,1.6534722918128069,16500,,,,,,,,,
,,,1.6534722918128069,16500,0.7312308549880981,12.0481,199.367,24.983,,,,,
2.8206024169921875,1.2233210802078247,8.910712496242108e-06,1.6634933360056117,16600,,,,,,,,,
3.0253314208984374,1.1898585557937622,8.843905534956743e-06,1.6735143801984167,16700,,,,,,,,,
2.832158203125,1.41487717628479,8.777098573671377e-06,1.6835354243912217,16800,,,,,,,,,
2.918525390625,1.1161609888076782,8.710291612386012e-06,1.6935564685840263,16900,,,,,,,,,
2.8516748046875,1.510323405265808,8.643484651100646e-06,1.7035775127768313,17000,,,,,,,,,
,,,1.7035775127768313,17000,0.7276209592819214,12.1645,197.459,24.744,,,,,
3.0266854858398435,1.4543004035949707,8.57667768981528e-06,1.7135985569696364,17100,,,,,,,,,
2.831572265625,1.5124157667160034,8.509870728529913e-06,1.7236196011624412,17200,,,,,,,,,
2.8338134765625,1.3768702745437622,8.443063767244549e-06,1.733640645355246,17300,,,,,,,,,
2.9889263916015625,1.4194121360778809,8.376256805959182e-06,1.743661689548051,17400,,,,,,,,,
2.908418884277344,1.3501683473587036,8.309449844673816e-06,1.7536827337408558,17500,,,,,,,,,
,,,1.7536827337408558,17500,0.7261701226234436,12.2202,196.56,24.631,,,,,
2.8716366577148436,2.4713919162750244,8.24264288338845e-06,1.7637037779336606,17600,,,,,,,,,
2.89411865234375,1.4776719808578491,8.175835922103083e-06,1.7737248221264657,17700,,,,,,,,,
2.9187646484375,1.3113151788711548,8.109028960817717e-06,1.7837458663192705,17800,,,,,,,,,
2.8910052490234377,1.5555360317230225,8.04222199953235e-06,1.7937669105120753,17900,,,,,,,,,
2.812327880859375,1.1005209684371948,7.975415038246986e-06,1.8037879547048803,18000,,,,,,,,,
,,,1.8037879547048803,18000,0.7220469117164612,12.0792,198.854,24.919,,,,,
2.9368438720703125,4.919818878173828,7.90860807696162e-06,1.813808998897685,18100,,,,,,,,,
2.988065185546875,1.640756607055664,7.841801115676255e-06,1.82383004309049,18200,,,,,,,,,
2.8062118530273437,1.5663474798202515,7.774994154390889e-06,1.833851087283295,18300,,,,,,,,,
2.897607421875,1.353962779045105,7.708187193105522e-06,1.8438721314761,18400,,,,,,,,,
2.957357177734375,1.3315426111221313,7.641380231820156e-06,1.8538931756689045,18500,,,,,,,,,
,,,1.8538931756689045,18500,0.7229589223861694,12.2591,195.935,24.553,,,,,
2.9819097900390625,2.0997040271759033,7.5745732705347904e-06,1.8639142198617096,18600,,,,,,,,,
2.9101467895507813,1.3733047246932983,7.507766309249425e-06,1.8739352640545146,18700,,,,,,,,,
2.89351318359375,1.4931455850601196,7.440959347964059e-06,1.8839563082473194,18800,,,,,,,,,
2.8888955688476563,1.335415244102478,7.374152386678692e-06,1.8939773524401242,18900,,,,,,,,,
3.01396484375,1.738065242767334,7.307345425393326e-06,1.9039983966329292,19000,,,,,,,,,
,,,1.9039983966329292,19000,0.7219057083129883,12.2153,196.639,24.641,,,,,
2.869515686035156,1.2172273397445679,7.2405384641079604e-06,1.914019440825734,19100,,,,,,,,,
2.8508810424804687,1.3365707397460938,7.173731502822595e-06,1.9240404850185389,19200,,,,,,,,,
2.9120913696289064,2.03482723236084,7.106924541537229e-06,1.9340615292113439,19300,,,,,,,,,
2.90079833984375,1.6914749145507812,7.040117580251863e-06,1.9440825734041487,19400,,,,,,,,,
3.0080410766601564,1.8363906145095825,6.973310618966497e-06,1.9541036175969535,19500,,,,,,,,,
,,,1.9541036175969535,19500,0.7194031476974487,12.2784,195.628,24.515,,,,,
2.741474609375,1.414617657661438,6.90650365768113e-06,1.9641246617897585,19600,,,,,,,,,
2.7740542602539064,1.3271450996398926,6.839696696395764e-06,1.9741457059825633,19700,,,,,,,,,
2.9345748901367186,1.5967010259628296,6.7728897351103994e-06,1.9841667501753681,19800,,,,,,,,,
2.864154052734375,1.3928645849227905,6.706082773825033e-06,1.9941877943681732,19900,,,,,,,,,
2.8969696044921873,1.4905359745025635,6.639275812539668e-06,2.004208838560978,20000,,,,,,,,,
,,,2.004208838560978,20000,0.7223448753356934,12.1118,198.32,24.852,,,,,
2.7055459594726563,1.5329864025115967,6.572468851254301e-06,2.014229882753783,20100,,,,,,,,,
2.6217340087890624,1.4582860469818115,6.505661889968935e-06,2.024250926946588,20200,,,,,,,,,
2.88923095703125,1.3694758415222168,6.4388549286835686e-06,2.034271971139393,20300,,,,,,,,,
2.8081036376953126,2.35164213180542,6.372047967398204e-06,2.0442930153321974,20400,,,,,,,,,
2.7519650268554687,1.8431861400604248,6.305241006112838e-06,2.0543140595250025,20500,,,,,,,,,
,,,2.0543140595250025,20500,0.7216677069664001,12.2113,196.704,24.649,,,,,
2.720057067871094,1.602052092552185,6.238434044827471e-06,2.0643351037178075,20600,,,,,,,,,
2.602552795410156,1.467911958694458,6.171627083542106e-06,2.0743561479106125,20700,,,,,,,,,
2.692901611328125,1.2860034704208374,6.104820122256739e-06,2.084377192103417,20800,,,,,,,,,
2.659590148925781,1.395632266998291,6.038013160971373e-06,2.094398236296222,20900,,,,,,,,,
2.709098205566406,1.4973435401916504,5.9712061996860084e-06,2.104419280489027,21000,,,,,,,,,
,,,2.104419280489027,21000,0.7191736102104187,12.074,198.939,24.93,,,,,
2.7182546997070314,1.2091550827026367,5.904399238400642e-06,2.1144403246818317,21100,,,,,,,,,
2.749411315917969,1.3375054597854614,5.837592277115276e-06,2.1244613688746368,21200,,,,,,,,,
2.700054016113281,1.6430341005325317,5.77078531582991e-06,2.134482413067442,21300,,,,,,,,,
2.7817196655273437,1.4210182428359985,5.703978354544544e-06,2.1445034572602464,21400,,,,,,,,,
2.7468438720703126,1.0899689197540283,5.6371713932591776e-06,2.1545245014530514,21500,,,,,,,,,
,,,2.1545245014530514,21500,0.7198623418807983,12.1746,197.296,24.724,,,,,
2.7570071411132813,1.485681414604187,5.570364431973813e-06,2.1645455456458564,21600,,,,,,,,,
2.791575927734375,1.3507899045944214,5.503557470688447e-06,2.174566589838661,21700,,,,,,,,,
2.683199157714844,1.3671205043792725,5.43675050940308e-06,2.184587634031466,21800,,,,,,,,,
2.839944152832031,1.4382972717285156,5.369943548117714e-06,2.194608678224271,21900,,,,,,,,,
2.797585754394531,1.487827181816101,5.303136586832348e-06,2.2046297224170757,22000,,,,,,,,,
,,,2.2046297224170757,22000,0.7204015254974365,12.3911,193.849,24.292,,,,,
2.711672668457031,1.4620474576950073,5.236329625546982e-06,2.2146507666098807,22100,,,,,,,,,
2.7448379516601564,1.3862459659576416,5.1695226642616166e-06,2.2246718108026857,22200,,,,,,,,,
2.6467379760742187,1.182055115699768,5.102715702976251e-06,2.2346928549954903,22300,,,,,,,,,
2.6866220092773436,1.080930471420288,5.035908741690885e-06,2.2447138991882953,22400,,,,,,,,,
2.802215881347656,1.4363809823989868,4.969101780405518e-06,2.2547349433811004,22500,,,,,,,,,
,,,2.2547349433811004,22500,0.7184702157974243,12.8057,187.572,23.505,,,,,
2.750649108886719,1.3676179647445679,4.902294819120153e-06,2.2647559875739054,22600,,,,,,,,,
2.6942230224609376,2.2317934036254883,4.8354878578347866e-06,2.27477703176671,22700,,,,,,,,,
2.843592224121094,1.7041875123977661,4.768680896549421e-06,2.284798075959515,22800,,,,,,,,,
2.738541564941406,1.3127514123916626,4.701873935264055e-06,2.29481912015232,22900,,,,,,,,,
2.70091796875,1.270087718963623,4.635066973978689e-06,2.3048401643451246,23000,,,,,,,,,
,,,2.3048401643451246,23000,0.716637372970581,12.1293,198.032,24.816,,,,,
2.651326904296875,1.548988699913025,4.568260012693323e-06,2.3148612085379296,23100,,,,,,,,,
2.66179443359375,1.4416215419769287,4.5014530514079565e-06,2.3248822527307347,23200,,,,,,,,,
2.6022637939453124,1.4411345720291138,4.434646090122591e-06,2.3349032969235393,23300,,,,,,,,,
2.7890179443359373,1.8564317226409912,4.3678391288372256e-06,2.3449243411163443,23400,,,,,,,,,
2.684175720214844,1.255580186843872,4.301032167551859e-06,2.3549453853091493,23500,,,,,,,,,
,,,2.3549453853091493,23500,0.7146486043930054,12.2395,196.25,24.593,,,,,
2.734091491699219,1.4128649234771729,4.234225206266494e-06,2.364966429501954,23600,,,,,,,,,
2.842148742675781,1.3504793643951416,4.167418244981127e-06,2.374987473694759,23700,,,,,,,,,
2.5941452026367187,1.4271042346954346,4.100611283695761e-06,2.385008517887564,23800,,,,,,,,,
2.7522576904296874,1.5095807313919067,4.0338043224103955e-06,2.395029562080369,23900,,,,,,,,,
